line_id_a,line_id_b,corr,opp_rate
24,26,0.2712762302216752,0.0
24,27,-0.08800982616413945,0.6078431372549019
24,28,-0.1875406506995583,0.7843137254901961
24,29,-0.006147066517021525,0.2549019607843137
24,30,0.27773095334477765,0.0
24,31,-0.3109412524266912,0.3333333333333333
24,32,0.43529309149215706,0.6274509803921569
24,33,-0.16717783803542682,0.45098039215686275
24,34,0.14758209818934367,0.6862745098039216
24,35,0.420569584461028,0.0
24,36,0.14426764200805656,0.3137254901960784
24,37,0.10364373894049073,0.6862745098039216
24,38,0.06554589390938034,0.0
24,39,0.16690671401223364,1.0
25,26,0.7562856008890251,0.0
25,27,-0.7327709571730969,0.6078431372549019
25,28,0.21756544339670855,0.7843137254901961
25,29,0.5230890498968696,0.2549019607843137
25,30,1.0,0.0
25,31,-0.2222975601471545,0.3333333333333333
25,32,0.6399446924564139,0.6274509803921569
25,33,-0.8193768094899732,0.45098039215686275
25,34,0.7800206671820448,0.6862745098039216
25,35,0.8144830371318045,0.0
25,36,0.9040958627130047,0.3137254901960784
25,37,0.7390474318891983,0.6862745098039216
25,38,0.43379050773791916,0.0
25,39,-0.6043166904721138,1.0
26,27,-0.5872296092508168,0.6078431372549019
26,28,0.030550114146108736,0.7843137254901961
26,29,0.3732358497029983,0.2549019607843137
26,30,0.7562856008890251,0.0
26,31,-0.3626406190359518,0.3333333333333333
26,32,0.7446172858076594,0.6274509803921569
26,33,-0.7320863934751498,0.45098039215686275
26,34,0.7008299958095379,0.6862745098039216
26,35,0.878854782835117,0.0
26,36,0.5982874267950912,0.3137254901960784
26,37,0.7010180429626198,0.6862745098039216
26,38,0.09080697997597469,0.0
26,39,-0.322495593216305,1.0
27,28,-0.39419970708194074,0.5686274509803921
27,29,-0.48570884990306407,0.6666666666666666
27,30,-0.7327709571730969,0.6078431372549019
27,31,0.1312251085429217,0.5098039215686274
27,32,-0.605860554475958,0.7647058823529411
27,33,0.7679979511756887,0.19607843137254902
27,34,-0.7239559311821059,0.7058823529411765
27,35,-0.6825719595447213,0.6078431372549019
27,36,-0.6417717104321938,0.7647058823529411
27,37,-0.7415914114355184,0.7058823529411765
27,38,-0.21455400974955516,0.6078431372549019
27,39,0.3987504699116638,0.39215686274509803
28,29,0.5917119888295429,0.5294117647058824
28,30,0.21756544339670855,0.7843137254901961
28,31,0.2493695760062173,0.49019607843137253
28,32,0.15419670983940598,0.27450980392156865
28,33,-0.3766602566941946,0.7254901960784313
28,34,0.15297161934676384,0.13725490196078433
28,35,-0.018155897882686806,0.7843137254901961
28,36,0.4742812845975106,0.47058823529411764
28,37,0.23310709470906113,0.13725490196078433
28,38,0.4573377366300301,0.7843137254901961
28,39,-0.23066157201384277,0.21568627450980393
29,30,0.5230890498968696,0.2549019607843137
29,31,0.1956759671211495,0.3137254901960784
29,32,0.3297938722452249,0.45098039215686275
29,33,-0.5966737310120107,0.6666666666666666
29,34,0.14666798294325945,0.47058823529411764
29,35,0.31557470334873106,0.2549019607843137
29,36,0.7592773894097787,0.13725490196078433
29,37,0.1732965706480271,0.47058823529411764
29,38,0.5482876322981299,0.2549019607843137
29,39,-0.3751530483937985,0.7450980392156863
30,31,-0.2222975601471545,0.3333333333333333
30,32,0.6399446924564139,0.6274509803921569
30,33,-0.8193768094899732,0.45098039215686275
30,34,0.7800206671820448,0.6862745098039216
30,35,0.8144830371318045,0.0
30,36,0.9040958627130047,0.3137254901960784
30,37,0.7390474318891983,0.6862745098039216
30,38,0.43379050773791916,0.0
30,39,-0.6043166904721138,1.0
31,32,-0.06991096772862608,0.4117647058823529
31,33,-0.03746292614693425,0.5490196078431373
31,34,-0.20265387764412723,0.47058823529411764
31,35,-0.41171492315329766,0.3333333333333333
31,36,0.007966517155823081,0.3333333333333333
31,37,-0.21579871115131205,0.47058823529411764
31,38,0.17454748146770188,0.3333333333333333
31,39,0.12118751128944338,0.6666666666666666
32,33,-0.7509981176887796,0.8431372549019608
32,34,0.6787345708860951,0.13725490196078433
32,35,0.7811476121578572,0.6274509803921569
32,36,0.508195027127336,0.35294117647058826
32,37,0.6886617189258446,0.13725490196078433
32,38,0.023241292798269423,0.6274509803921569
32,39,0.037378756224634234,0.37254901960784315
33,34,-0.7534156407889457,0.8627450980392157
33,35,-0.7353004821796969,0.45098039215686275
33,36,-0.7904372405823477,0.7647058823529411
33,37,-0.7436887507632374,0.8627450980392157
33,38,-0.40258382349327354,0.45098039215686275
33,39,0.413246817159127,0.5490196078431373
34,35,0.7856788688562807,0.6862745098039216
34,36,0.5502166884866956,0.37254901960784315
34,37,0.9469248508575014,0.0
34,38,0.0836620937848652,0.6862745098039216
34,39,-0.37341773517286153,0.3137254901960784
35,36,0.5850999722865162,0.3137254901960784
35,37,0.7752564127597518,0.6862745098039216
35,38,0.009877932434173354,0.0
35,39,-0.2855389983348168,1.0
36,37,0.5376519385359319,0.37254901960784315
36,38,0.6295051848037816,0.3137254901960784
36,39,-0.5990351696677974,0.6862745098039216
37,38,0.03837086789758228,0.6862745098039216
37,39,-0.33578310846439424,0.3137254901960784
38,39,-0.6667027341508364,1.0
